,name,labels
1309,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-1-Sample_71_Lavanda_Espliego_2110211447_0_37.511_7.973_5.499.jpeg,Lavandula
1310,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2110211507_0_35.428_3.905_5.497.jpeg,Lavandula
1311,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2810211136_0_16.903_2.268_5.492.jpeg,Lavandula
1312,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_70_Cantueso_2010211008_0_33.491_2.718_5.672.jpeg,Lavandula
1313,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-1-Sample_49_Tilia_Flor_3105211737_24.000000_10.235294_4.733772.jpeg,Tilia
1314,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cardus/Cardus-0-Sample_62_Thymus_0709211155_0_19.028_4.451_5.186.jpeg,Cardus
1315,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_1211211236_0_36.908_11.517_5.504.jpeg,Erica.m
1316,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_39.846_12.569_0.802.jpeg,Rosmarinus officinalis
1317,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-1-Sample_22_imported_Ana_18.245614_6.428571_4.440723.jpeg,Helianthus annuus
1318,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0911211650_0_24.178_-4.295_5.505.jpeg,Erica.m
1319,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_2809211619_0_19.146_6.051_5.511.jpeg,Cistus sp
1320,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_53_Tilia_honey_3105211737_26.823529_2.117647_4.734065.jpeg,Tilia
1321,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_56.670_12.137_0.894.jpeg,Rosmarinus officinalis
1322,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_1105211320_0.000000_1.058824_0.761290.jpeg,Brassica
1323,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-1-Sample_70_Cantueso_2010211658_0_8.974_3.667_5.653.jpeg,Lavandula
1324,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_22.996_0.344_0.778.jpeg,Brassica
1325,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211341_0_2.342_2.809_0.816.jpeg,Erica.m
1326,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-1-Sample_19_2202211823_45.428571_6.071429_4.469687.jpeg,Helianthus annuus
1327,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_70_Cantueso_2010211620_0_53.067_12.287_5.698.jpeg,Lavandula
1328,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cardus/Cardus-0-Sample_62_Thymus_0709211208_0_23.930_-2.451_5.195.jpeg,Cardus
1329,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-1-Sample_67_Citrus_0410211512_0_35.102_8.085_0.009.jpeg,Citrus sp
1330,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cardus/Cardus-1-Sample_19_Rosmarinus_41.565_6.569_0.773.jpeg,Cardus
1331,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_37.059_-1.150_0.809.jpeg,Eucalyptus sp.
1332,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2710211321_0_48.451_6.969_5.552.jpeg,Erica.m
1333,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-1-Sample_22_imported_Ana_050320211215_Capture_630.jpg,Helianthus annuus
1334,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211620_0_38.508_6.333_5.516.jpeg,Erica.m
1335,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-3-Sample_22_imported_Ana_050320210848_Capture_341.jpg,Helianthus annuus
1336,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_74_Ceratonia_2911211158_0_34.672_9.219_5.489.jpeg,Erica.m
1337,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211055_0_13.794_4.385_5.236.jpeg,Erica.m
1338,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_2.876_-4.325_0.715.jpeg,Brassica
1339,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_33.443_0.344_0.791.jpeg,Brassica
1340,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-1-Sample_77_Pinus_Poaceae_2112211254_0_38.714_2.083_5.480.jpeg,Pinus
1341,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-15-Sample_66_Echium_Lotus_Castanea_Euc_2109211642_0_2.267_-4.727_5.147.jpeg,Eucalyptus sp.
1342,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-11-Sample_66_Echium_Lotus_Castanea_Euc_2109211228_0_33.596_3.198_5.202.jpeg,Eucalyptus sp.
1343,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-3-Sample_72_Arbutus_Erica_0311211524_0_37.835_-4.574_5.477.jpeg,Erica.m
1344,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211520_0_23.504_-4.236_5.496.jpeg,Erica.m
1345,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_70_Cantueso_2010211652_0_20.544_4.667_5.652.jpeg,Lavandula
1346,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_0410211007_0_35.233_-2.551_5.439.jpeg,Citrus sp
1347,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211548_0_15.728_3.891_0.799.jpeg,Erica.m
1348,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211525_0_24.463_7.609_0.824.jpeg,Erica.m
1349,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0_18.438596_0.000000_4.973322.jpeg,Cistus sp
1350,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607210918_0_13.661_-3.049_5.109.jpeg,Erica.m
1351,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Taraxacum/Taraxacum-0-Sample_46_Taraxacum_3003211226_8.470588_9.176471_0.813333.jpeg,Taraxacum
1352,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_47_Tilia_0_17.824561_1.764706_4.640253.jpeg,Helianthus annuus
1353,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-1-Sample_67_Citrus_0410210940_0_18.071_-2.718_5.454.jpeg,Pinus
1354,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0911211639_0_27.495_-1.644_5.510.jpeg,Erica.m
1355,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_0410210958_0_51.7595_1.0859_4.6039_3.jpeg,Cistus sp
1356,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-1-Sample_22_imported_Ana_040320211009_Capture_141.jpg,Helianthus annuus
1357,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-4-Sample_67_Citrus_2809211720_0_3.390_13.704_5.506.jpeg,Brassica
1358,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_46.713_-3.669_0.786.jpeg,Brassica
1359,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2909211511_0_10.353_1.450_5.517.jpeg,Citrus sp
1360,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_37.522_8.687_0.800.jpeg,Rosmarinus officinalis
1361,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_22.719298_0.352941_0.743254.jpeg,Brassica
1362,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_73_Malus_0311211134_0_20.588_3.202_5.473.jpeg,Cistus sp
1363,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_0511211358_0_20.619_0.465_5.482.jpeg,Erica.m
1364,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-0-Sample_77_Pinus_Poaceae_2112211250_0_54.268_1.499_5.593.jpeg,Pinus
1365,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_0_13.508772_0.352941_0.723551.jpeg,Brassica
1366,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_3_Capture_142.bmp,Eucalyptus sp.
1367,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_22_imported_Ana_050320211215_Capture_519.jpg,Helianthus annuus
1368,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_59_Rhus_1307211556_0_6.435_1.666_5.218.jpeg,Cistus sp
1369,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0209211637_0_20.639_8.096_5.252.jpeg,Erica.m
1370,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_49.772_11.700_0.808.jpeg,Brassica
1371,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_61_Olea_Brassica_Salix_2007211342_0_36.742_1.316_5.193.jpeg,Brassica
1372,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-2-Sample_61_Olea_Brassica_Salix_0_22.122807_0.705882_4.963941.jpeg,Citrus sp
1373,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-4-Sample_21_Rapseed_56.733_-5.869_0.879.jpeg,Brassica
1374,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2909211535_0_39.825_-3.235_5.547.jpeg,Citrus sp
1375,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_31.947368_2.117647_3.810375.jpeg,Cistus sp
1376,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_22_imported_Ana_090320210921_Capture_210.jpg,Helianthus annuus
1377,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-0-Sample_32_PINUS_2603211549_27.176471_3.882353_0.775830.jpeg,Pinus
1378,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211203_0_20.530_2.867_5.186.jpeg,Cistus sp
1379,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-2-Sample_47_Tilia_0706211355_0_33.127_3.744_0.826.jpeg,Tilia
1380,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_56_BrassicaHoney_Salix_Quercus_1606211538_0_1.730_3.834_0.649.jpeg,Brassica
1381,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Taraxacum/Taraxacum-0-Sample_46_Taraxacum_3003211226_5.647059_2.470588_0.809947.jpeg,Taraxacum
1382,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-18-Sample_66_Echium_Lotus_Castanea_Euc_2109211227_0_34.996_3.198_5.202.jpeg,Eucalyptus sp.
1383,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_66_Echium_Lotus_Castanea_Euc_0410211733_0_16.659_8.234_-0.007.jpeg,Eucalyptus sp.
1384,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2110211142_0_35.304_0.885_5.516.jpeg,Lavandula
1385,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_26.625_-2.856_0.804.jpeg,Eucalyptus sp.
1386,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_12.500_-5.713_0.678.jpeg,Brassica
1387,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211213_0_7.556_-4.351_5.259.jpeg,Erica.m
1388,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0209211028_0_33.507_8.896_5.274.jpeg,Erica.m
1389,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607210915_0_28.364_-3.202_5.175.jpeg,Erica.m
1390,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_30.504_0.481_0.787.jpeg,Brassica
1391,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0_33.175439_0.352941_4.834872.jpeg,Cistus sp
1392,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_0311211544_0_15.414_-1.075_5.449.jpeg,Erica.m
1393,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0911211119_0_33.358_10.420_5.468.jpeg,Erica.m
1394,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0311211551_0_28.900_-0.707_5.462.jpeg,Erica.m
1395,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0_31.333333_0.352941_4.835253.jpeg,Cistus sp
1396,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_58_Vaccinium_myrtillus_0607211250_0_42.417_13.470_5.288.jpeg,Erica.m
1397,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_70_Cantueso_2010211001_0_0.984_1.532_5.662.jpeg,Lavandula
1398,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-2-Sample_71_Lavanda_Espliego_2110210904_0_22.088_0.632_5.449.jpeg,Lavandula
1399,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_66_Echium_Lotus_Castanea_Euc_2109210910_0_0.000_-0.167_5.147.jpeg,Eucalyptus sp.
1400,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2809211749_0_11.760_11.871_5.522.jpeg,Citrus sp
1401,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_73_Malus_0311211121_0_40.591_7.821_5.506.jpeg,Cistus sp
1402,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_49_Tilia_Flor_3105211737_21.176471_0.352941_4.730904.jpeg,Tilia
1403,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2110211237_0_31.903_11.688_5.494.jpeg,Lavandula
1404,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-2-Sample_49_Tilia_Flor_3105211737_21.176471_3.529412_4.718439.jpeg,Tilia
1405,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_22.533_10.575_0.766.jpeg,Brassica
1406,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_3_Capture_392.bmp,Eucalyptus sp.
1407,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cardus/Cardus-0-Sample_68_Persea_0410210943_0_37.5421_0.0818_4.6226_3.jpeg,Cardus
1408,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0109211219_0_46.286_5.113_5.376.jpeg,Erica.m
1409,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_43.240_11.594_0.799.jpeg,Brassica
1410,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_39.254_-4.781_0.765.jpeg,Brassica
1411,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_52_Brassica_0_16.596491_2.470588_4.668200.jpeg,Brassica
1412,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_32.543860_0.705882_0.742762_2.jpeg,Brassica
1413,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_51.233_-1.744_0.804.jpeg,Brassica
1414,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2610211101_0_16.520_-2.432_5.361.jpeg,Lavandula
1415,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0109211624_0_2.987_-0.933_5.205.jpeg,Erica.m
1416,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211156_0_12.843_4.269_5.190.jpeg,Cistus sp
1417,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_53_Tilia_honey_3105211737_25.411765_7.411765_4.736016.jpeg,Tilia
1418,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-5-Sample_71_Lavanda_Espliego_2110210901_0_15.104_0.584_5.407.jpeg,Lavandula
1419,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_1211211019_0_11.135_-2.049_5.478.jpeg,Erica.m
1420,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_9.842105_0.352941_4.845927.jpeg,Brassica
1421,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_35.367_-5.200_0.745.jpeg,Brassica
1422,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_47_Tilia_0706211339_0_38.292_2.794_0.848.jpeg,Tilia
1423,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-1-Sample_15_giras (547).jpeg,Helianthus annuus
1424,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211523_0_45.792_-4.117_5.529.jpeg,Erica.m
1425,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1905211033_0_30.150_8.947_0.857.jpeg,Erica.m
1426,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-4-Sample_72_Arbutus_Erica_0911211128_0_34.710_9.386_5.465.jpeg,Erica.m
1427,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2411211055_0_14.736_5.244_5.474.jpeg,Lavandula
1428,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_8.596491_1.411765_0.729984.jpeg,Brassica
1429,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_42.732_-2.231_0.775.jpeg,Rosmarinus officinalis
1430,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2909210928_0_17.271_9.353_5.524.jpeg,Citrus sp
1431,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211304_0_34.562_5.920_5.277.jpeg,Erica.m
1432,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_6.194_7.419_0.752.jpeg,Brassica
1433,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_53_Tilia_honey_3105211737_26.117647_5.647059_4.733472.jpeg,Tilia
1434,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_33.901_1.487_0.788.jpeg,Rosmarinus officinalis
1435,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_61_Olea_Brassica_Salix_2007211321_0_38.041_-1.867_5.152.jpeg,Brassica
1436,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0311211006_0_9.302_6.701_5.474.jpeg,Erica.m
1437,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0109211622_0_31.242_-0.919_5.229.jpeg,Erica.m
1438,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211120_0_17.461_6.333_5.238.jpeg,Erica.m
1439,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_57.984_7.306_0.833.jpeg,Rosmarinus officinalis
1440,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_61_Olea_Brassica_Salix_2007211526_0_36.385_5.102_5.205.jpeg,Brassica
1441,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_16.209_0.656_0.665.jpeg,Brassica
1442,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_15_giras (671).jpeg,Helianthus annuus
1443,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_64_Erica.t_Calluna_0209211641_0_45.610_6.694_5.312.jpeg,Erica.m
1444,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_47_Tilia_0706211535_0_4.386_6.125_0.758.jpeg,Tilia
1445,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211039_0_16.012_3.250_5.241.jpeg,Erica.m
1446,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211648_0_24.730_-1.116_5.179.jpeg,Erica.m
