name,labels
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_0_17.210526_1.411765_4.683141.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_67_Citrus_2809211722_0_9.092_13.737_5.504.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_78_Pistacia_1309210910_0_9.936_-0.350_5.134.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_41.873_9.225_0.793.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_6.754386_0.705882_0.727557.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_32.454_-4.838_0.757.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_0_30.087719_0.000000_0.743825.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_19.896_10.725_0.765.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_56_BrassicaHoney_Salix_Quercus_1606211619_0_9.558_5.816_0.559.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_1105211320_1.411765_0.352941_0.782349.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_28.411_-0.244_0.783.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_61_Olea_Brassica_Salix_0_12.298246_4.941176_3.848596.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_28.282_-4.894_0.760.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_46.896_-5.238_0.774.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_14.989_11.119_0.762.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_61_Olea_Brassica_Salix_2007211515_0_15.130_3.183_5.097.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_31.287_11.200_0.783.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-5-Sample_61_Olea_Brassica_Salix_2007211516_0_17.397_3.183_5.104.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_16.209_0.656_0.665.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_48.882_-1.819_0.800.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_1105211320_0.705882_1.411765_0.774839.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_34.373_-5.256_0.744.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_61_Olea_Brassica_Salix_2007211339_0_25.306_1.685_5.176.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_42.042_-4.656_0.777.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_67_Citrus_2809211727_0_27.247_14.001_5.531.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_0_13.508772_0.352941_0.727551_2.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_16.578947_1.058824_0.738930.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_16.699_-3.406_0.737.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-4-Sample_21_Rapseed_40.955_1.594_0.725.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_22_imported_Ana_050320210848_Capture_261.jpg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-4-Sample_21_Rapseed_Brassica_53.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_35.000000_0.352941_0.745085_2.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-4-Sample_62_Thymus_0_9.228070_0.000000_4.785000.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_20.814_8.787_0.761.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_7.982456_0.352941_0.729678.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_19.656_-3.569_0.742.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-4-Sample_67_Citrus_2809211720_0_3.390_13.704_5.506.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_51_Acacia_dirt_0809211649_0_18.297_0.692_5.150.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-8-Sample_21_Rapseed_0_14.736842_0.352941_0.736205.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_36.907_9.225_0.793.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_16.289_11.338_0.754.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_1105211748_9.176471_7.764706_0.845807.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_56_BrassicaHoney_Salix_Quercus_1606211256_0_26.923_-2.284_0.745.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_1105211320_0.000000_2.117647_0.744564.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_14.227_-5.713_0.682.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_12.085_-5.713_0.689.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_36.907_9.225_0.786.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_34.984_-5.200_0.738.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_1105211748_8.117647_3.529412_0.838297.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-4-Sample_21_Rapseed_Brassica_119.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_32.543860_0.705882_0.742762_2.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_0_35.000000_0.352941_0.745085.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_67_Citrus_2909210834_0_24.373_-0.149_5.542.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_9.926_-3.406_0.714.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-7-Sample_21_Rapseed_39.762_1.669_0.721.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_37.362_-0.281_0.788.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_8.363_-6.775_0.680.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_47.907_9.187_0.800.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_16.578947_1.058824_0.734930.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_27.778_10.750_0.779.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_60_Ceratonia_Cyrpus_1207211620_0_49.193_4.797_5.305.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-5-Sample_21_Rapseed_18.347_-0.163_0.669.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_8.189_-1.981_0.718.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_19.896_10.725_0.761.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_13.159_-5.713_0.690.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_47.915_11.631_0.803.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_42.652_-0.281_0.794.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_49.897_-5.238_0.782.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_56_BrassicaHoney_Salix_Quercus_1606211341_0_52.965_2.003_0.963.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_52_Brassica_0_31.947368_1.764706_4.662417.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_56_BrassicaHoney_Salix_Quercus_1606211615_0_35.845_1.831_0.690.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_79_UC_0401221143_0_10.752_1.636_5.195.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-4-Sample_21_Rapseed_0_14.736842_0.352941_0.728205.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_37.780_-6.088_0.750.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_56_BrassicaHoney_Salix_Quercus_1606211318_0_24.839_4.397_0.770.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_23.005_-2.488_0.741.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_56_BrassicaHoney_Salix_Quercus_1606211615_0_31.528_3.384_0.673.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_56_BrassicaHoney_Salix_Quercus_1606211322_0_32.496_5.212_0.787.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_17.305_10.731_0.753.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_63_Rosmarinus_Prunus_0_21.677051_-0.439828_5.068445.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_22.915_10.575_0.768.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_61_Olea_Brassica_Salix_2007211351_0_44.460_2.700_5.426.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_56_BrassicaHoney_Salix_Quercus_1606211635_0_17.794_1.281_0.716.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_0_9.210526_0.705882_0.730347.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_56_BrassicaHoney_Salix_Quercus_1606211547_0_9.866_-0.719_0.644.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_Brassica_117.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_63_Rosmarinus_Prunus_0_21.677051_-0.439828_5.060445.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_12.894737_1.058824_0.734140_2.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_Brassica_60.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_61_Olea_Brassica_Salix_2007211343_0_36.658_1.316_5.202.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_61_Olea_Brassica_Salix_2007211343_0_36.658_1.316_5.198.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_32.761_-5.156_0.740.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_0_8.596491_0.705882_0.729305.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_1105211320_1.411765_0.000000_0.794375.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_16.578947_0.352941_0.728357.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_67_Citrus_2809211548_0_35.264_0.733_5.525.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_9.293_-6.775_0.679.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_18.347_-0.163_0.678.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_33.474_1.937_0.718.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_56_BrassicaHoney_Salix_Quercus_1606211551_0_22.076_-1.034_0.686.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_56_BrassicaHoney_Salix_Quercus_1606211333_0_30.096_8.562_0.732.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_28.859649_0.000000_0.745298.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_56_BrassicaHoney_Salix_Quercus_1606211549_0_14.225_-0.950_0.642.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_53.852_11.600_0.940.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_27.631579_0.000000_0.747192.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_55.566_-5.869_0.881.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_56_BrassicaHoney_Salix_Quercus_1606211344_0_51.066_5.272_0.951.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_35.509_8.644_0.784.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_0_31.315789_0.000000_0.747456.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_51.563_7.662_0.817.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_27.484_-1.688_0.756.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_25.147_10.575_0.778.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_51.398_11.344_0.817.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_16.979_9.338_0.753.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_24.394_0.362_0.697.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_12.651_0.531_0.747.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_8.000000_0.352941_4.740326.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_1105211320_1.764706_1.764706_0.747089.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_61_Olea_Brassica_Salix_2007211348_0_51.527_2.216_5.487.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-4-Sample_21_Rapseed_58.082_-6.038_0.882.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-4-Sample_21_Rapseed_53.740_11.600_0.935.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_1105211320_0.000000_1.058824_0.761290.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_61_Olea_Brassica_Salix_0_38.701754_4.235294_3.831726.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_1105211320_2.117647_1.058824_0.762585.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_12.280702_0.352941_0.729388_2.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_28.117_7.594_0.790.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_0_31.315789_0.000000_0.743456.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_0_26.403509_0.705882_0.744080.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_24.198_11.044_0.776.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_56_BrassicaHoney_Salix_Quercus_1606211337_0_49.116_0.269_0.960.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_0_8.596491_0.705882_0.733305_2.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_12.500_-5.713_0.686.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_56_BrassicaHoney_Salix_Quercus_1606211618_0_10.609_4.484_0.565.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_34.984_-5.200_0.738.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_56_BrassicaHoney_Salix_Quercus_1606211317_0_29.488_1.747_0.770.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_25.463_-5.156_0.725.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_Brassica_124.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_63_Rosmarinus_Prunus_0_38.701754_0.000000_5.060406.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-5-Sample_21_Rapseed_50.325_9.069_0.807.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_56_BrassicaHoney_Salix_Quercus_1606211557_0_51.999_-0.700_0.875.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_0_14.122807_0.705882_0.726810.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_16.289_11.338_0.754.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_57.285_-5.919_0.882.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_18.574_0.031_0.760.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_22.719298_1.058824_0.750030.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_17.055_11.119_0.763.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_61_Olea_Brassica_Salix_2007211356_0_20.765_2.335_5.091.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_79_UC_1602221653_0_41.910_-1.607_5.324.jpeg,Brassica
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_21.753_10.994_0.760.jpeg,Brassica
